customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
1466,40,4,4294.77,3,3,3,Champions
1549,40,5,4031.78,3,3,3,Champions
2554,40,5,4536.35,3,3,3,Champions
2212,40,6,2830.03,3,3,3,Champions
2980,40,7,2390.26,3,3,3,Champions
1057,40,7,3917.45,3,3,3,Champions
4228,40,7,5297.9,3,4,4,Champions
3912,40,8,6710.14,3,4,4,Champions
4509,40,10,3585.48,3,4,3,Champions
1029,40,10,7957.85,3,4,4,Champions
1481,40,12,8650.91,3,4,4,Champions
3628,40,15,7648.67,3,4,4,Champions
1290,39,1,762.65,3,1,1,Potential
1920,39,1,823.12,3,1,1,Potential
4595,39,1,864.05,3,1,2,Potential
1281,39,1,1549.29,3,1,2,Potential
1851,39,2,299.26,3,1,1,Potential
4286,39,2,926.81,3,2,2,Loyal
3027,39,2,1010.21,3,2,2,Loyal
1644,39,2,1430.75,3,2,2,Loyal
2993,39,2,1618.88,3,2,2,Loyal
4480,39,2,1629.98,3,2,2,Loyal
4172,39,2,1665.52,3,2,2,Loyal
4973,39,2,2926.58,3,2,3,Loyal
1463,39,3,423.55,3,2,1,Loyal
279,39,3,1289.68,3,2,2,Loyal
1023,39,3,3748.49,3,3,3,Champions
35,39,3,5563.34,3,3,4,Champions
511,39,4,1592.19,3,3,2,Loyal
1298,39,4,2294.98,3,3,3,Champions
424,39,4,3931.39,3,3,3,Champions
2454,39,4,4146.65,3,3,3,Champions
1441,39,6,1867.57,3,3,2,Loyal
4846,39,6,2729.66,3,3,3,Champions
795,39,6,2865.85,3,3,3,Champions
661,39,6,7124.27,3,3,4,Champions
1814,39,8,3924.45,3,4,3,Champions
4953,39,8,5333.0,3,4,4,Champions
1749,39,9,3312.66,3,4,3,Champions
2636,39,10,6238.75,3,4,4,Champions
2816,39,10,6975.55,3,4,4,Champions
4062,39,10,7623.46,3,4,4,Champions
123,39,17,7280.57,3,4,4,Champions
4990,39,22,14552.61,3,4,4,Champions
1267,38,1,177.28,3,1,1,Potential
3052,38,1,274.26,3,1,1,Potential
1280,38,2,323.24,3,1,1,Potential
796,38,2,330.6,3,1,1,Potential
1479,38,2,1070.38,3,2,2,Loyal
206,38,2,1255.82,3,2,2,Loyal
3610,38,3,1521.42,3,2,2,Loyal
1796,38,3,1871.57,3,2,2,Loyal
2918,38,3,3917.04,3,3,3,Champions
2941,38,3,7662.81,3,3,4,Champions
3155,38,4,1493.9,3,3,2,Loyal
835,38,4,2067.4,3,3,2,Loyal
2351,38,4,3154.21,3,3,3,Champions
4456,38,5,1630.9,3,3,2,Loyal
69,38,5,2456.86,3,3,3,Champions
2288,38,5,2717.9,3,3,3,Champions
3979,38,5,3267.11,3,3,3,Champions
1299,38,7,5048.1,3,4,4,Champions
2914,38,7,5241.6,3,4,4,Champions
2261,38,8,6916.36,3,4,4,Champions
3123,38,9,6595.05,3,4,4,Champions
300,38,9,7431.85,3,4,4,Champions
4140,38,10,5091.62,3,4,4,Champions
2560,38,10,7651.08,3,4,4,Champions
4985,38,12,5227.91,3,4,4,Champions
2184,38,12,12133.28,3,4,4,Champions
4744,38,15,6112.79,3,4,4,Champions
4968,38,15,9106.85,3,4,4,Champions
249,38,15,9220.64,3,4,4,Champions
3286,38,16,9624.67,3,4,4,Champions
1120,38,17,7770.31,3,4,4,Champions
2626,37,1,114.01,3,1,1,Potential
2868,37,1,522.79,3,1,1,Potential
659,37,1,576.45,3,1,1,Potential
993,37,1,733.63,3,1,1,Potential
736,37,1,945.53,3,1,2,Potential
4430,37,1,1028.9,3,1,2,Potential
4876,37,1,1037.09,3,1,2,Potential
3673,37,1,1632.71,3,1,2,Potential
1037,37,1,1782.2,3,1,2,Potential
706,37,1,2003.88,3,1,2,Potential
371,37,2,275.49,3,1,1,Potential
4538,37,2,743.25,3,2,1,Loyal
3862,37,2,767.29,3,2,1,Loyal
2877,37,2,2620.73,3,2,3,Loyal
457,37,3,319.41,3,2,1,Loyal
172,37,3,666.31,3,2,1,Loyal
4739,37,3,1330.98,3,2,2,Loyal
4177,37,3,1716.81,3,2,2,Loyal
2170,37,4,2180.32,3,3,3,Champions
4470,37,4,2214.78,3,3,3,Champions
3696,37,4,4871.25,3,3,4,Champions
1689,37,5,3809.07,3,3,3,Champions
4637,37,5,5066.98,3,3,4,Champions
136,37,6,5031.12,3,3,4,Champions
1903,37,7,1767.38,3,3,2,Loyal
4679,37,7,7212.36,3,4,4,Champions
3699,37,10,6459.99,3,4,4,Champions
2370,37,10,10288.73,3,4,4,Champions
374,37,12,7795.41,3,4,4,Champions
3853,37,19,13643.17,3,4,4,Champions
4644,37,22,11311.03,3,4,4,Champions
3344,37,23,10797.51,3,4,4,Champions
565,37,24,15618.28,3,4,4,Champions
1036,37,34,22813.25,3,4,4,Champions
2607,36,1,156.88,3,1,1,Potential
4413,36,1,165.83,3,1,1,Potential
2601,36,1,265.45,3,1,1,Potential
4185,36,1,434.86,3,1,1,Potential
2461,36,1,437.97,3,1,1,Potential
1715,36,1,546.38,3,1,1,Potential
2689,36,1,699.31,3,1,1,Potential
1736,36,1,763.84,3,1,1,Potential
744,36,1,1201.28,3,1,2,Potential
3799,36,1,1241.79,3,1,2,Potential
682,36,2,503.03,3,2,1,Loyal
191,36,2,681.53,3,2,1,Loyal
1619,36,2,1172.71,3,2,2,Loyal
3250,36,2,1177.88,3,2,2,Loyal
1669,36,2,1653.8,3,2,2,Loyal
828,36,3,911.07,3,2,2,Loyal
294,36,3,1023.07,3,2,2,Loyal
4526,36,4,1676.94,3,3,2,Loyal
3806,36,5,2822.94,3,3,3,Champions
1033,36,6,10173.19,3,3,4,Champions
578,36,7,2997.06,3,3,3,Champions
2349,36,7,3188.55,3,3,3,Champions
259,36,7,3429.83,3,3,3,Champions
2859,36,8,5638.19,3,4,4,Champions
2699,36,9,6146.78,3,4,4,Champions
4229,36,9,7340.95,3,4,4,Champions
3890,36,11,7690.47,3,4,4,Champions
4707,36,13,11032.51,3,4,4,Champions
4834,36,14,9751.67,3,4,4,Champions
1114,35,1,30.5,3,1,1,Potential
790,35,1,51.4,3,1,1,Potential
922,35,1,58.05,3,1,1,Potential
1090,35,1,145.09,3,1,1,Potential
589,35,1,145.9,3,1,1,Potential
1596,35,1,219.98,3,1,1,Potential
3976,35,1,813.24,3,1,1,Potential
2335,35,1,831.91,3,1,1,Potential
1959,35,1,833.86,3,1,1,Potential
3217,35,1,922.04,3,1,2,Potential
2571,35,2,1699.18,3,2,2,Loyal
2286,35,3,398.24,3,2,1,Loyal
2178,35,3,868.82,3,2,2,Loyal
3007,35,3,1732.57,3,2,2,Loyal
2625,35,3,2649.14,3,2,3,Loyal
4201,35,3,3867.89,3,3,3,Champions
4242,35,4,1887.49,3,3,2,Loyal
2064,35,4,2273.82,3,3,3,Champions
1565,35,5,1710.49,3,3,2,Loyal
3504,35,5,2688.01,3,3,3,Champions
1868,35,5,3004.18,3,3,3,Champions
3525,35,5,4293.47,3,3,3,Champions
3585,35,6,4118.58,3,3,3,Champions
1309,35,6,5853.9,3,3,4,Champions
3429,35,6,6245.53,3,3,4,Champions
4461,35,7,4613.61,3,3,3,Champions
2618,35,8,4013.46,3,4,3,Champions
2578,35,8,6351.91,3,4,4,Champions
3694,35,8,6699.24,3,4,4,Champions
1460,35,10,4584.88,3,4,3,Champions
2262,35,10,5427.24,3,4,4,Champions
4200,35,10,5736.44,3,4,4,Champions
4024,35,11,6766.07,3,4,4,Champions
2507,35,45,26085.82,3,4,4,Champions
128,34,1,92.37,3,1,1,Potential
3631,34,1,602.02,3,1,1,Potential
738,34,1,673.37,3,1,1,Potential
3751,34,1,969.86,3,1,2,Potential
1154,34,2,464.56,3,1,1,Potential
1593,34,2,598.05,3,2,1,Loyal
2682,34,2,794.98,3,2,1,Loyal
2053,34,2,1166.95,3,2,2,Loyal
3688,34,2,2847.64,3,2,3,Loyal
3676,34,3,1135.44,3,2,2,Loyal
4147,34,3,1235.61,3,2,2,Loyal
3582,34,3,1754.29,3,2,2,Loyal
4719,34,4,1470.94,3,3,2,Loyal
4949,34,4,1847.49,3,3,2,Loyal
2395,34,4,2354.96,3,3,3,Champions
1936,34,4,4392.15,3,3,3,Champions
3926,34,5,1427.77,3,3,2,Loyal
3222,34,5,3957.96,3,3,3,Champions
252,34,5,5181.17,3,3,4,Champions
3197,34,6,3759.14,3,3,3,Champions
2807,34,6,4739.8,3,3,4,Champions
2934,34,7,2490.55,3,3,3,Champions
4710,34,7,6337.81,3,4,4,Champions
1099,34,8,4130.13,3,4,3,Champions
4498,34,9,2818.53,3,4,3,Champions
309,34,10,5670.91,3,4,4,Champions
4671,34,11,6996.81,3,4,4,Champions
3728,34,11,7407.56,3,4,4,Champions
4661,34,18,8276.68,3,4,4,Champions
2537,34,18,11344.08,3,4,4,Champions
624,34,21,17516.27,3,4,4,Champions
4718,33,1,99.68,3,1,1,Potential
2039,33,1,171.0,3,1,1,Potential
2199,33,1,305.22,3,1,1,Potential
685,33,1,529.82,3,1,1,Potential
3892,33,1,695.94,3,1,1,Potential
4515,33,2,281.84,3,1,1,Potential
4900,33,2,301.27,3,1,1,Potential
2514,33,2,441.77,3,1,1,Potential
2660,33,2,630.17,3,2,1,Loyal
1225,33,2,735.91,3,2,1,Loyal
2694,33,2,2561.4,3,2,3,Loyal
61,33,3,1053.17,3,2,2,Loyal
1597,33,3,1344.6,3,2,2,Loyal
4467,33,3,1795.31,3,2,2,Loyal
2218,33,3,2406.32,3,2,3,Loyal
2749,33,3,2855.41,3,2,3,Loyal
808,33,3,3610.86,3,3,3,Champions
3785,33,4,1179.07,3,3,2,Loyal
1006,33,4,2652.66,3,3,3,Champions
1410,33,4,3534.83,3,3,3,Champions
561,33,5,1093.2,3,3,2,Loyal
3837,33,5,1416.11,3,3,2,Loyal
2171,33,5,2229.62,3,3,3,Champions
4318,33,5,4191.57,3,3,3,Champions
1855,33,6,6286.38,3,3,4,Champions
1778,33,7,3568.95,3,3,3,Champions
2627,33,7,4992.37,3,4,4,Champions
181,33,7,5023.69,3,4,4,Champions
4675,33,8,3831.9,3,4,3,Champions
1522,33,8,5880.51,3,4,4,Champions
3271,33,10,7208.84,3,4,4,Champions
3749,33,12,9018.75,3,4,4,Champions
846,33,12,9868.53,3,4,4,Champions
2700,33,16,8533.78,3,4,4,Champions
4323,33,26,20718.54,3,4,4,Champions
3214,33,27,13146.88,3,4,4,Champions
4962,32,1,113.24,3,1,1,Potential
4805,32,1,195.11,3,1,1,Potential
2084,32,1,278.63,3,1,1,Potential
2995,32,1,501.19,3,1,1,Potential
699,32,1,571.88,3,1,1,Potential
293,32,1,1621.92,3,1,2,Potential
2685,32,1,2181.3,3,1,3,Potential
1891,32,1,3661.0,3,1,3,Potential
453,32,2,1274.29,3,2,2,Loyal
3305,32,2,1347.24,3,2,2,Loyal
4363,32,2,1866.02,3,2,2,Loyal
3558,32,4,2077.18,3,3,2,Loyal
4988,32,4,4057.59,3,3,3,Champions
2959,32,5,1673.93,3,3,2,Loyal
1331,32,5,2293.58,3,3,3,Champions
1239,32,5,2592.53,3,3,3,Champions
201,32,5,2781.7,3,3,3,Champions
1113,32,5,3000.91,3,3,3,Champions
4251,32,7,2805.76,3,3,3,Champions
2097,32,7,3608.13,3,3,3,Champions
3265,32,7,3848.96,3,3,3,Champions
2142,32,7,4121.15,3,3,3,Champions
4193,32,7,4378.05,3,3,3,Champions
4108,32,7,4923.32,3,4,4,Champions
1107,32,8,7823.5,3,4,4,Champions
3838,32,11,6494.32,3,4,4,Champions
809,32,13,8847.73,3,4,4,Champions
652,32,14,10193.36,3,4,4,Champions
254,32,15,14365.28,3,4,4,Champions
4668,32,26,12990.03,3,4,4,Champions
242,31,1,519.56,3,1,1,Potential
1321,31,1,596.13,3,1,1,Potential
4319,31,1,911.38,3,1,2,Potential
4894,31,2,574.29,3,2,1,Loyal
999,31,2,587.49,3,2,1,Loyal
4520,31,2,766.07,3,2,1,Loyal
4111,31,2,3388.09,3,2,3,Loyal
4086,31,3,958.31,3,2,2,Loyal
2613,31,3,1493.54,3,2,2,Loyal
1058,31,3,1778.7,3,2,2,Loyal
251,31,3,2233.95,3,2,3,Loyal
330,31,3,2302.16,3,2,3,Loyal
1228,31,4,947.67,3,3,2,Loyal
3392,31,4,1016.35,3,3,2,Loyal
4190,31,4,1115.24,3,3,2,Loyal
1993,31,4,2457.51,3,3,3,Champions
4381,31,4,3402.59,3,3,3,Champions
3199,31,5,1400.2,3,3,2,Loyal
176,31,5,3800.95,3,3,3,Champions
167,31,6,2007.89,3,3,2,Loyal
4887,31,6,3057.74,3,3,3,Champions
3888,31,6,4175.55,3,3,3,Champions
3246,31,7,3656.79,3,3,3,Champions
3009,31,7,4890.14,3,4,4,Champions
3946,31,9,8817.12,3,4,4,Champions
1311,31,9,8929.89,3,4,4,Champions
4295,31,10,4223.09,3,4,3,Champions
968,31,13,5910.35,3,4,4,Champions
1863,31,13,7786.98,3,4,4,Champions
1275,31,16,10911.09,3,4,4,Champions
3532,31,23,14541.46,3,4,4,Champions
4599,30,1,295.18,3,1,1,Potential
2691,30,1,960.86,3,1,2,Potential
3710,30,1,1471.45,3,1,2,Potential
3588,30,1,3318.62,3,1,3,Potential
2894,30,2,629.09,3,2,1,Loyal
547,30,2,900.88,3,2,2,Loyal
1227,30,2,1527.72,3,2,2,Loyal
596,30,2,1830.44,3,2,2,Loyal
2462,30,2,2472.13,3,2,3,Loyal
4701,30,2,2569.96,3,2,3,Loyal
3931,30,3,754.03,3,2,1,Loyal
4938,30,3,1362.88,3,2,2,Loyal
3372,30,3,1640.26,3,2,2,Loyal
21,30,3,1803.37,3,2,2,Loyal
1138,30,4,1245.77,3,3,2,Loyal
803,30,4,1622.32,3,3,2,Loyal
171,30,4,2292.05,3,3,3,Champions
2260,30,4,2380.3,3,3,3,Champions
4878,30,4,2842.99,3,3,3,Champions
1581,30,5,1820.18,3,3,2,Loyal
680,30,5,2718.93,3,3,3,Champions
2243,30,6,4731.35,3,3,4,Champions
886,30,7,3933.89,3,3,3,Champions
2739,30,7,4276.52,3,3,3,Champions
3672,30,7,4670.08,3,4,3,Champions
2437,30,8,4684.29,3,4,3,Champions
771,30,8,5718.31,3,4,4,Champions
3665,30,9,5790.3,3,4,4,Champions
1220,30,9,7109.6,3,4,4,Champions
575,30,9,8814.99,3,4,4,Champions
4626,30,11,8171.94,3,4,4,Champions
581,30,12,5882.86,3,4,4,Champions
3255,30,13,6075.25,3,4,4,Champions
398,30,13,9486.09,3,4,4,Champions
1182,30,24,14076.9,3,4,4,Champions
394,30,29,18271.25,3,4,4,Champions
51,29,1,169.16,3,1,1,Potential
1134,29,1,267.28,3,1,1,Potential
1536,29,1,371.82,3,1,1,Potential
3493,29,1,502.96,3,1,1,Potential
1207,29,1,715.75,3,1,1,Potential
2358,29,1,928.1,3,1,2,Potential
3035,29,2,173.05,3,1,1,Potential
4279,29,2,317.03,3,1,1,Potential
789,29,2,714.96,3,2,1,Loyal
905,29,2,975.0,3,2,2,Loyal
975,29,2,1071.43,3,2,2,Loyal
1961,29,2,1221.57,3,2,2,Loyal
3087,29,3,871.1,3,2,2,Loyal
3128,29,3,1066.16,3,2,2,Loyal
273,29,3,1416.2,3,2,2,Loyal
3231,29,3,1458.23,3,2,2,Loyal
26,29,3,1473.97,3,2,2,Loyal
3685,29,3,1530.76,3,2,2,Loyal
679,29,3,1860.3,3,2,2,Loyal
184,29,3,5785.21,3,3,4,Champions
847,29,4,3261.48,3,3,3,Champions
1216,29,4,4043.77,3,3,3,Champions
2771,29,6,2318.58,3,3,3,Champions
2252,29,6,4759.53,3,3,4,Champions
120,29,7,1843.0,3,3,2,Loyal
711,29,7,6431.32,3,4,4,Champions
785,29,8,4162.76,3,4,3,Champions
2455,29,10,6716.14,3,4,4,Champions
4608,29,10,8352.38,3,4,4,Champions
1405,29,11,8181.6,3,4,4,Champions
1186,29,12,4903.23,3,4,4,Champions
3067,29,12,9886.44,3,4,4,Champions
4776,29,13,5337.14,3,4,4,Champions
1559,29,14,7219.26,3,4,4,Champions
492,29,31,21736.79,3,4,4,Champions
1054,28,1,271.77,3,1,1,Potential
1150,28,1,341.83,3,1,1,Potential
519,28,1,549.76,3,1,1,Potential
1877,28,1,666.46,3,1,1,Potential
3904,28,1,865.57,3,1,2,Potential
1489,28,1,1619.76,3,1,2,Potential
3870,28,2,394.35,3,1,1,Potential
1271,28,2,802.62,3,2,1,Loyal
2760,28,2,985.55,3,2,2,Loyal
1274,28,2,1016.53,3,2,2,Loyal
1901,28,2,1061.01,3,2,2,Loyal
4490,28,2,1200.26,3,2,2,Loyal
4602,28,2,1384.21,3,2,2,Loyal
2884,28,2,1676.06,3,2,2,Loyal
1469,28,2,1946.29,3,2,2,Loyal
935,28,3,820.51,3,2,1,Loyal
1665,28,3,1527.98,3,2,2,Loyal
507,28,3,1795.39,3,2,2,Loyal
4301,28,3,1860.17,3,2,2,Loyal
1044,28,4,1451.2,3,3,2,Loyal
2339,28,4,2320.38,3,3,3,Champions
2611,28,4,3335.73,3,3,3,Champions
3105,28,4,3427.43,3,3,3,Champions
1137,28,5,2230.3,3,3,3,Champions
307,28,5,2962.9,3,3,3,Champions
1841,28,5,3218.37,3,3,3,Champions
2511,28,5,4208.33,3,3,3,Champions
343,28,6,4847.34,3,3,4,Champions
1567,28,6,5754.73,3,3,4,Champions
4329,28,11,4492.19,3,4,3,Champions
4569,28,11,9186.95,3,4,4,Champions
1988,28,12,6759.55,3,4,4,Champions
4646,28,13,8078.97,3,4,4,Champions
4888,28,17,6214.87,3,4,4,Champions
178,28,22,11098.64,3,4,4,Champions
4934,27,1,192.23,3,1,1,Potential
2672,27,1,273.58,3,1,1,Potential
3754,27,1,593.4,3,1,1,Potential
4235,27,1,2971.03,3,1,3,Potential
3691,27,2,814.02,3,2,1,Loyal
3517,27,2,907.46,3,2,2,Loyal
3023,27,2,1191.08,3,2,2,Loyal
4435,27,2,1991.07,3,2,2,Loyal
1204,27,2,2082.54,3,2,2,Loyal
2501,27,3,291.66,3,2,1,Loyal
4580,27,3,1289.35,3,2,2,Loyal
2388,27,3,1990.55,3,2,2,Loyal
2870,27,4,1113.83,3,3,2,Loyal
4205,27,4,2003.03,3,3,2,Loyal
4116,27,4,2178.08,3,3,2,Loyal
1604,27,4,2976.13,3,3,3,Champions
928,27,5,1759.94,3,3,2,Loyal
2936,27,5,2329.21,3,3,3,Champions
1127,27,5,3507.53,3,3,3,Champions
1899,27,5,8529.99,3,3,4,Champions
1438,27,6,4315.86,3,3,3,Champions
4890,27,7,3018.22,3,3,3,Champions
452,27,7,4022.95,3,3,3,Champions
2221,27,8,4258.56,3,4,3,Champions
2817,27,8,5794.74,3,4,4,Champions
1027,27,8,7049.36,3,4,4,Champions
1695,27,9,6719.69,3,4,4,Champions
4328,27,14,6803.42,3,4,4,Champions
2176,27,21,12477.63,3,4,4,Champions
1471,27,22,9386.62,3,4,4,Champions
770,27,47,21419.08,3,4,4,Champions
114,27,49,25487.96,3,4,4,Champions
1209,26,1,246.94,3,1,1,Potential
619,26,1,589.02,3,1,1,Potential
4549,26,1,674.9,3,1,1,Potential
3861,26,1,712.11,3,1,1,Potential
415,26,1,1478.15,3,1,2,Potential
155,26,2,394.81,3,1,1,Potential
1508,26,2,396.62,3,1,1,Potential
4254,26,2,916.7,3,2,2,Loyal
2314,26,2,1039.73,3,2,2,Loyal
4630,26,2,1050.18,3,2,2,Loyal
1192,26,2,1266.22,3,2,2,Loyal
4801,26,2,1451.3,3,2,2,Loyal
4669,26,3,1183.26,3,2,2,Loyal
4688,26,3,1490.07,3,2,2,Loyal
3312,26,3,1901.96,3,2,2,Loyal
399,26,3,2012.68,3,2,2,Loyal
3891,26,4,1295.7,3,3,2,Loyal
4335,26,4,6541.74,3,3,4,Champions
187,26,5,1226.41,3,3,2,Loyal
2163,26,5,1363.56,3,3,2,Loyal
3139,26,5,1919.31,3,3,2,Loyal
4867,26,5,2285.85,3,3,3,Champions
2366,26,5,5053.78,3,3,4,Champions
4987,26,6,2286.95,3,3,3,Champions
4593,26,6,2342.15,3,3,3,Champions
3005,26,6,2675.55,3,3,3,Champions
2988,26,6,2694.64,3,3,3,Champions
582,26,6,3767.23,3,3,3,Champions
1034,26,6,4950.36,3,3,4,Champions
1509,26,7,3957.68,3,3,3,Champions
1005,26,7,4288.35,3,3,3,Champions
3104,26,9,3376.88,3,4,3,Champions
954,26,9,4073.53,3,4,3,Champions
876,26,10,5110.9,3,4,4,Champions
632,26,12,3992.43,3,4,3,Champions
593,26,14,6636.63,3,4,4,Champions
4542,26,17,9605.15,3,4,4,Champions
1459,26,21,12894.63,3,4,4,Champions
1977,26,21,13040.73,3,4,4,Champions
4524,26,31,23258.51,3,4,4,Champions
2956,26,32,18283.68,3,4,4,Champions
1052,25,1,152.14,3,1,1,Potential
102,25,1,184.93,3,1,1,Potential
3013,25,1,433.23,3,1,1,Potential
600,25,1,517.56,3,1,1,Potential
2527,25,2,508.61,3,2,1,Loyal
4474,25,2,944.0,3,2,2,Loyal
3073,25,3,2623.35,3,2,3,Loyal
2338,25,4,1453.89,3,3,2,Loyal
3950,25,4,2893.58,3,3,3,Champions
1008,25,4,2961.66,3,3,3,Champions
3579,25,4,3489.81,3,3,3,Champions
1142,25,5,1103.05,3,3,2,Loyal
291,25,5,1449.6,3,3,2,Loyal
2257,25,5,1550.49,3,3,2,Loyal
4673,25,5,2669.96,3,3,3,Champions
4439,25,5,3116.8,3,3,3,Champions
4487,25,5,5843.55,3,3,4,Champions
41,25,6,3894.34,3,3,3,Champions
4464,25,6,4638.21,3,3,3,Champions
3308,25,7,2100.03,3,3,2,Loyal
4529,25,8,7698.4,3,4,4,Champions
4585,25,9,6675.08,3,4,4,Champions
4762,25,9,8015.26,3,4,4,Champions
3574,25,10,3881.04,3,4,3,Champions
2162,25,10,5626.82,3,4,4,Champions
982,25,11,7855.68,3,4,4,Champions
3210,25,13,6286.8,3,4,4,Champions
3291,25,13,6946.46,3,4,4,Champions
1024,25,14,5199.54,3,4,4,Champions
786,25,16,9856.2,3,4,4,Champions
981,25,16,10894.61,3,4,4,Champions
1451,25,18,13102.95,3,4,4,Champions
157,25,24,14998.26,3,4,4,Champions
2751,25,27,16637.45,3,4,4,Champions
2202,24,1,12.64,3,1,1,Potential
4080,24,1,817.21,3,1,1,Potential
3706,24,1,846.94,3,1,1,Potential
1040,24,2,486.52,3,1,1,Potential
714,24,2,755.06,3,2,1,Loyal
2576,24,2,1491.48,3,2,2,Loyal
177,24,2,1819.12,3,2,2,Loyal
4584,24,3,2200.23,3,2,3,Loyal
2623,24,3,2392.95,3,2,3,Loyal
1922,24,4,1725.28,3,3,2,Loyal
208,24,4,1995.35,3,3,2,Loyal
2658,24,5,2381.12,3,3,3,Champions
1284,24,6,5210.47,3,3,4,Champions
55,24,7,2082.5,3,3,2,Loyal
3695,24,7,3083.69,3,3,3,Champions
3611,24,7,3662.21,3,3,3,Champions
848,24,7,5779.57,3,4,4,Champions
4226,24,7,8105.51,3,4,4,Champions
4600,24,8,3682.18,3,4,3,Champions
604,24,9,3534.3,3,4,3,Champions
3846,24,9,6043.51,3,4,4,Champions
2725,24,10,5591.08,3,4,4,Champions
299,24,10,7748.62,3,4,4,Champions
2465,24,10,10415.41,3,4,4,Champions
1755,24,11,10151.14,3,4,4,Champions
1867,24,12,8402.0,3,4,4,Champions
1945,24,14,7473.14,3,4,4,Champions
2059,24,14,9685.12,3,4,4,Champions
1486,24,17,12671.37,3,4,4,Champions
3511,24,21,10066.1,3,4,4,Champions
1155,24,30,15505.61,3,4,4,Champions
3624,23,1,321.36,3,1,1,Potential
2732,23,1,461.33,3,1,1,Potential
4230,23,1,512.39,3,1,1,Potential
4092,23,2,864.34,3,2,2,Loyal
4156,23,2,5587.77,3,2,4,Loyal
571,23,3,472.9,3,2,1,Loyal
3158,23,3,1889.93,3,2,2,Loyal
3875,23,3,2844.12,3,2,3,Loyal
2933,23,4,293.99,3,3,1,Loyal
4857,23,4,1620.67,3,3,2,Loyal
4628,23,4,1744.21,3,3,2,Loyal
3209,23,4,2789.97,3,3,3,Champions
3907,23,4,3036.5,3,3,3,Champions
4706,23,4,4262.0,3,3,3,Champions
4071,23,5,2822.73,3,3,3,Champions
1252,23,5,3025.84,3,3,3,Champions
2475,23,7,4472.73,3,3,3,Champions
2837,23,7,5785.31,3,4,4,Champions
4996,23,8,5526.87,3,4,4,Champions
4213,23,9,4331.79,3,4,3,Champions
1761,23,12,8064.14,3,4,4,Champions
3224,23,14,5818.59,3,4,4,Champions
221,23,16,12446.96,3,4,4,Champions
3989,23,26,21740.7,3,4,4,Champions
126,23,30,23462.64,3,4,4,Champions
3076,23,32,19224.37,3,4,4,Champions
4366,23,39,24266.01,3,4,4,Champions
1110,23,47,25288.27,3,4,4,Champions
1752,22,1,28.32,3,1,1,Potential
594,22,1,51.4,3,1,1,Potential
4632,22,1,167.7,3,1,1,Potential
2379,22,1,292.06,3,1,1,Potential
1840,22,1,639.82,3,1,1,Potential
821,22,1,837.12,3,1,1,Potential
665,22,1,1258.55,3,1,2,Potential
1470,22,2,455.06,3,1,1,Potential
3507,22,2,928.43,3,2,2,Loyal
1798,22,2,1919.83,3,2,2,Loyal
1109,22,2,3319.58,3,2,3,Loyal
1570,22,3,1884.75,3,2,2,Loyal
4889,22,3,2153.15,3,2,2,Loyal
3140,22,3,2572.71,3,2,3,Loyal
491,22,3,2985.21,3,2,3,Loyal
2958,22,3,3230.57,3,2,3,Loyal
3636,22,3,4148.34,3,3,3,Champions
462,22,4,1020.38,3,3,2,Loyal
3,22,4,1468.3,3,3,2,Loyal
4836,22,4,1832.46,3,3,2,Loyal
4462,22,4,2250.14,3,3,3,Champions
696,22,5,3710.33,3,3,3,Champions
2179,22,5,4085.94,3,3,3,Champions
1557,22,6,3070.58,3,3,3,Champions
3383,22,6,3417.82,3,3,3,Champions
4266,22,7,3230.37,3,3,3,Champions
1387,22,7,4278.92,3,3,3,Champions
392,22,7,4576.89,3,3,3,Champions
1461,22,7,5254.22,3,4,4,Champions
2927,22,8,4755.85,3,4,4,Champions
2663,22,8,5525.28,3,4,4,Champions
2476,22,9,4978.08,3,4,4,Champions
2077,22,9,5013.43,3,4,4,Champions
1297,22,9,5509.58,3,4,4,Champions
4249,22,9,6890.54,3,4,4,Champions
477,22,9,6964.11,3,4,4,Champions
3570,22,10,8752.9,3,4,4,Champions
388,22,11,6437.17,3,4,4,Champions
4128,22,11,7122.84,3,4,4,Champions
2822,22,15,10446.03,3,4,4,Champions
899,22,16,12184.3,3,4,4,Champions
2292,22,25,10033.07,3,4,4,Champions
813,22,30,15665.2,3,4,4,Champions
584,22,30,21806.15,3,4,4,Champions
3320,22,35,22125.79,3,4,4,Champions
1312,21,1,112.64,3,1,1,Potential
460,21,1,158.53,3,1,1,Potential
218,21,1,500.19,3,1,1,Potential
4716,21,1,634.83,3,1,1,Potential
4654,21,1,1410.35,3,1,2,Potential
612,21,1,2032.07,3,1,2,Potential
2570,21,2,478.44,3,1,1,Potential
4568,21,2,538.85,3,2,1,Loyal
1131,21,2,546.0,3,2,1,Loyal
1129,21,2,584.35,3,2,1,Loyal
2714,21,2,584.41,3,2,1,Loyal
4060,21,2,1271.6,3,2,2,Loyal
301,21,2,1612.11,3,2,2,Loyal
1943,21,2,2690.44,3,2,3,Loyal
4963,21,3,1147.87,3,2,2,Loyal
166,21,3,1170.05,3,2,2,Loyal
4793,21,3,2254.24,3,2,3,Loyal
1994,21,3,2334.81,3,2,3,Loyal
3021,21,4,1835.0,3,3,2,Loyal
4006,21,4,1928.38,3,3,2,Loyal
4738,21,4,2480.2,3,3,3,Champions
994,21,4,2665.3,3,3,3,Champions
